BUYER_ZIP,TRANSACTION_DATE,DOSAGE_UNIT,Ingredient_Name
95386,4082010,500.0,OXYCODONE HYDROCHLORIDE
95386,5182010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,6142010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,7302010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,7022010,200.0,OXYCODONE HYDROCHLORIDE
95386,8112010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,9292010,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,9212010,400.0,OXYCODONE HYDROCHLORIDE
95386,10042010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,10252010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,10062010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,10222010,600.0,OXYCODONE HYDROCHLORIDE
95386,1282011,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,1202011,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,2102011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,3112011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95386,3212011,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95969,5162006,600.0,OXYCODONE HYDROCHLORIDE
95969,1112010,600.0,OXYCODONE HYDROCHLORIDE
95969,5142012,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95307,11022007,100.0,OXYCODONE HYDROCHLORIDE
95060,2082006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95060,2092009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95060,3072012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90717,6032010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90717,6142011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92604,7282006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92604,12122006,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92604,3032011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92604,8222011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92604,8242011,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92604,9282011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91206,7162007,1000.0,OXYCODONE HYDROCHLORIDE
91206,7122007,1000.0,OXYCODONE HYDROCHLORIDE
92251,9222009,300.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92251,10282009,200.0,OXYCODONE HYDROCHLORIDE
92251,6102010,100.0,OXYCODONE HYDROCHLORIDE
92251,7122010,400.0,OXYCODONE HYDROCHLORIDE
92251,7272010,600.0,OXYCODONE HYDROCHLORIDE
92251,8032010,200.0,OXYCODONE HYDROCHLORIDE
92251,10082010,200.0,OXYCODONE HYDROCHLORIDE
92251,2112011,100.0,OXYCODONE HYDROCHLORIDE
92251,6222011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92251,7062011,300.0,OXYCODONE HYDROCHLORIDE
92251,10212011,600.0,OXYCODONE HYDROCHLORIDE
92251,12272011,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92251,12272011,200.0,OXYCODONE HYDROCHLORIDE
92251,1172012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92251,1242012,300.0,OXYCODONE HYDROCHLORIDE
92251,4182012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92801,3162006,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92801,4242007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90066,8192011,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90066,8042011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90066,8222011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90066,9122011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90066,4022012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94025,1192006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,1182006,100.0,OXYCODONE HYDROCHLORIDE
95240,2282006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,5172006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,6212006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,7102006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,7282006,300.0,OXYCODONE HYDROCHLORIDE
95240,12212006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,2232007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,3192007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,7132007,100.0,OXYCODONE HYDROCHLORIDE
95240,11132009,100.0,OXYCODONE HYDROCHLORIDE
95240,5102010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,8172010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,11122010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,12152010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,12272010,100.0,OXYCODONE HYDROCHLORIDE
95240,4012011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,4182011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95240,5042011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95116,1242012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93030,1122006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93030,6162006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93030,9282006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93030,3212007,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93030,5142007,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93030,5312007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93030,6212007,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93030,2212008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90272,10192009,200.0,OXYCODONE HYDROCHLORIDE
93311,3032006,100.0,OXYCODONE HYDROCHLORIDE
93721,10072008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91324,7062006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93442,8262008,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93442,11242008,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93442,3092009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93442,5052009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93442,5142009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,11162006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,3192007,200.0,OXYCODONE HYDROCHLORIDE
94566,8012007,1000.0,OXYCODONE HYDROCHLORIDE
94566,8172007,300.0,OXYCODONE HYDROCHLORIDE
94566,1282008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,1162008,200.0,OXYCODONE HYDROCHLORIDE
94566,7102008,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,4062009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,5052009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,11052009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,11022009,600.0,OXYCODONE HYDROCHLORIDE
94566,12162009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,2252010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,4192011,100.0,OXYCODONE HYDROCHLORIDE
94566,7112011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,9162011,400.0,OXYCODONE HYDROCHLORIDE
94566,9162011,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,10042011,1000.0,OXYCODONE HYDROCHLORIDE
94566,11082011,200.0,OXYCODONE HYDROCHLORIDE
94566,2212012,600.0,OXYCODONE HYDROCHLORIDE
94566,4112012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94566,8162012,400.0,OXYCODONE HYDROCHLORIDE
93301,11202007,100.0,OXYCODONE HYDROCHLORIDE
93301,5082008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,12092008,100.0,OXYCODONE HYDROCHLORIDE
93301,12092008,1200.0,OXYCODONE HYDROCHLORIDE
93301,3122009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,4062009,600.0,OXYCODONE HYDROCHLORIDE
93301,9032009,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,11062009,1200.0,OXYCODONE HYDROCHLORIDE
93301,12282009,300.0,OXYCODONE HYDROCHLORIDE
93301,12032009,100.0,OXYCODONE HYDROCHLORIDE
93301,1252010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,1112010,600.0,OXYCODONE HYDROCHLORIDE
93301,2162010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,5062010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,5132010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,6282010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,8192010,300.0,OXYCODONE HYDROCHLORIDE
93301,2182011,100.0,OXYCODONE HYDROCHLORIDE
93301,3082011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,3292011,300.0,OXYCODONE HYDROCHLORIDE
93301,8252011,300.0,OXYCODONE HYDROCHLORIDE
93301,10282011,300.0,OXYCODONE HYDROCHLORIDE
93301,10032011,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,10102011,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,10112011,500.0,OXYCODONE HYDROCHLORIDE
93301,11162011,300.0,OXYCODONE HYDROCHLORIDE
93301,11172011,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,1062012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,1102012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93301,1042012,300.0,OXYCODONE HYDROCHLORIDE
93301,7102012,100.0,OXYCODONE HYDROCHLORIDE
93301,7162012,300.0,OXYCODONE HYDROCHLORIDE
93301,10162012,100.0,OXYCODONE HYDROCHLORIDE
93015,3132006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93015,2062007,200.0,OXYCODONE HYDROCHLORIDE
93015,7022007,100.0,OXYCODONE HYDROCHLORIDE
95482,5072007,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94304,8272012,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94304,9212012,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93720,3302006,200.0,OXYCODONE HYDROCHLORIDE
93720,5162006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93720,9132006,100.0,OXYCODONE HYDROCHLORIDE
93720,9142006,200.0,OXYCODONE HYDROCHLORIDE
93720,2222007,400.0,OXYCODONE HYDROCHLORIDE
93720,2072007,400.0,OXYCODONE HYDROCHLORIDE
93720,3282007,200.0,OXYCODONE HYDROCHLORIDE
93720,9102008,300.0,OXYCODONE HYDROCHLORIDE
93720,2252009,800.0,OXYCODONE HYDROCHLORIDE
93720,3042009,100.0,OXYCODONE HYDROCHLORIDE
93720,9012009,200.0,OXYCODONE HYDROCHLORIDE
95838,2062006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,4112006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,6262006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,2052008,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,3212008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,8192008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,11182008,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,3252009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,7292009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,7292009,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,9212009,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,11092009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,12172009,400.0,OXYCODONE HYDROCHLORIDE
95838,12182009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95838,3232010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92120,3272008,300.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91754,3182009,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91754,7062010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91754,12272010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91754,4082011,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91754,9252012,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95822,4032006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95824,7212006,4000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,4282006,300.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,4202006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,5102006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,7202006,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,10092006,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,11202006,100.0,OXYCODONE HYDROCHLORIDE
95340,2052007,300.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,8292007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,9132007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,9132007,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,10082007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,10262007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,10102007,200.0,OXYCODONE HYDROCHLORIDE
95340,11092007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,12102007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,1242008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,2082008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,2082008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,2192008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,2292008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,5012008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,6162008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,6252008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,8132008,1000.0,OXYCODONE HYDROCHLORIDE
95340,9262008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95340,9262008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,11042008,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,3182009,2500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,5192009,2500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,7012009,2500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,10212009,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,12182009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,3102010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,3292010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,6022010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,8032010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,9132010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,9172010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,10052010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,10262010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,1122011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,1032011,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,1072011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,4042011,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,5232011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92553,7052011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95461,6022006,600.0,OXYCODONE HYDROCHLORIDE
95461,8242006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95461,10302006,200.0,OXYCODONE HYDROCHLORIDE
95461,12212006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95461,1092007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95461,2122007,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95461,9082009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95461,1292010,300.0,OXYCODONE HYDROCHLORIDE
95461,1082010,400.0,OXYCODONE HYDROCHLORIDE
95461,2222010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95461,2252010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92103,5082008,500.0,OXYCODONE HYDROCHLORIDE
92103,5022008,200.0,OXYCODONE HYDROCHLORIDE
91351,12292008,300.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91351,11052009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91351,2022010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91351,3162010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91351,8312011,300.0,OXYCODONE HYDROCHLORIDE
91351,9092011,500.0,OXYCODONE HYDROCHLORIDE
91351,9272011,500.0,OXYCODONE HYDROCHLORIDE
91351,11232011,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91351,1242012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91351,1092012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91351,2172012,500.0,OXYCODONE HYDROCHLORIDE
91351,2132012,100.0,OXYCODONE HYDROCHLORIDE
91351,2232012,100.0,OXYCODONE HYDROCHLORIDE
91351,2132012,100.0,OXYCODONE HYDROCHLORIDE
91351,5312012,100.0,OXYCODONE HYDROCHLORIDE
91351,6192012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91351,10182012,500.0,OXYCODONE HYDROCHLORIDE
91321,12092008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94605,10052009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94605,8032010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94605,8182010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94605,7282011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
94605,8152011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91731,12222010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91731,8222012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,2242006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,7102006,300.0,OXYCODONE HYDROCHLORIDE
91335,8302006,100.0,OXYCODONE HYDROCHLORIDE
91335,1032007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,1312007,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,1312007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,3122007,5000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,3202007,2500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,3162007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,4242007,2500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,6152007,4000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,6182007,3500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,7032007,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,7262007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,7192007,300.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,8102007,3000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,8172007,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,8102007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,8102007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,8072007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,8302007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,10192007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,11012007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,11052007,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,12282007,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,12182007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,1252008,100.0,OXYCODONE HYDROCHLORIDE
91335,2222008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,2122008,200.0,OXYCODONE HYDROCHLORIDE
91335,3252008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,3272008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,4012008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,4072008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,6192008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,6302008,100.0,OXYCODONE HYDROCHLORIDE
91335,6112008,300.0,OXYCODONE HYDROCHLORIDE
91335,7182008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,7032008,600.0,OXYCODONE HYDROCHLORIDE
91335,8062008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,9122008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,10312008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,11112008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,11262008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,12232008,100.0,OXYCODONE HYDROCHLORIDE
91335,2192009,200.0,OXYCODONE HYDROCHLORIDE
91335,3112009,600.0,OXYCODONE HYDROCHLORIDE
91335,5012009,100.0,OXYCODONE HYDROCHLORIDE
91335,5182009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,5192009,1000.0,OXYCODONE HYDROCHLORIDE
91335,6022009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,6102009,200.0,OXYCODONE HYDROCHLORIDE
91335,6222009,100.0,OXYCODONE HYDROCHLORIDE
91335,7232009,1200.0,OXYCODONE HYDROCHLORIDE
91335,7072009,1200.0,OXYCODONE HYDROCHLORIDE
91335,6112010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91335,7022010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91763,1092006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91763,1172006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95207,5112009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95207,2172010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95207,4152010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95207,12092010,100.0,OXYCODONE HYDROCHLORIDE
95207,2012011,200.0,OXYCODONE HYDROCHLORIDE
95207,8082011,200.0,OXYCODONE HYDROCHLORIDE
95207,9132011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95207,11292011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,2032006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,6092006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,6262006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,8022006,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,10272006,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,11082006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,1182007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,2022007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,4182007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,6192007,200.0,OXYCODONE HYDROCHLORIDE
93631,4072008,3000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,6112008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,9162008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,4072009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,6262009,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,9012009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
93631,9082010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95901,3102006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95901,7252007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95901,7272007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95901,8102007,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95901,8222007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95901,10082007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95901,12182007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95901,12172007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
95901,1172008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
