ZipCode,City,Pills per Person per Day,AGI per Return,Death Rate
90230,CULVER CITY,0.057831281658083634,67663.7012987013,3.71
94122,SAN FRANCISCO,0.032571260482790944,66246.42209232009,2.85
92105,SAN DIEGO,0.02603824816550044,28561.515036162924,4.57
94551,LIVERMORE,0.04901662436354894,70090.34216335541,2.11
94526,DANVILLE,0.05808286125281112,138591.48182176138,6.85
90022,LOS ANGELES,0.02660730369303682,28167.58954501452,3.4
91387,SANTA CLARITA,0.04412448062870761,69706.77771395749,2.38
95407,SANTA ROSA,0.04510745306847644,38364.16741558608,12.89
91606,NORTH HOLLYWOOD,0.03903320420215641,34158.867252931326,3.9
95249,SAN ANDREAS,0.4304799604156358,52332.51382913337,18.78
95618,DAVIS,0.06371939324523615,90659.15521422797,11.03
95618,DAVIS,0.06371939324523615,90659.15521422797,11.03
92881,CORONA,0.05587349044773494,71725.74738097267,4.64
95620,DIXON,0.08359276951203337,54960.208958541734,10.56
95620,DIXON,0.08359276951203337,54960.208958541734,10.56
95971,QUINCY,0.2877767834606824,48474.56368362421,12.18
92688,RANCHO SANTA MARGARITA,0.038584016096015535,79963.15198530162,9.19
92706,SANTA ANA,0.04634019961966828,44196.8791500664,3.02
95125,SAN JOSE,0.03229974466886471,104983.21910695742,1.62
91744,LA PUENTE,0.019513782394103014,32986.013780970534,1.2
92129,SAN DIEGO,0.03214085219854295,83796.68450135953,5.21
92802,ANAHEIM,0.03877595335364495,38186.11144113104,2.61
93210,COALINGA,0.08465140975648128,43291.87868919194,7.65
90680,STANTON,0.054950056839365324,37028.88517545954,3.37
91362,THOUSAND OAKS,0.045299539958613376,128173.42368209487,1.78
91362,THOUSAND OAKS,0.045299539958613376,128173.42368209487,1.78
94301,PALO ALTO,0.09593957932832783,366549.8742665549,4.36
93111,GOLETA,0.09324689868376433,85171.20846268829,6.14
93012,CAMARILLO,0.04636094151222715,89866.97955509837,9.26
95202,STOCKTON,0.23934475130925795,21295.88205388917,53.66
94306,PALO ALTO,0.05885406396834343,169755.2933822955,3.11
90803,LONG BEACH,0.04815454891087957,97235.11148744002,7.62
90023,LOS ANGELES,0.03349528890432744,25822.555964862568,5.66
92651,LAGUNA BEACH,0.06423172430883037,246935.52149283572,15.71
90220,COMPTON,0.03109295784660911,32002.85079242366,2.49
93004,VENTURA,0.05241844335927311,61638.57386981513,9.65
91042,TUJUNGA,0.054310835003140975,49775.604046484405,3.59
94534,FAIRFIELD,0.040927365962876466,82542.48963667398,8.94
95838,SACRAMENTO,0.04043040914056783,29828.799765378695,8.07
92672,SAN CLEMENTE,0.042634521947062486,74590.37666513551,14.19
92672,SAN CLEMENTE,0.042634521947062486,74590.37666513551,14.19
95018,FELTON,0.18877268868638977,63091.2338554548,7.68
95665,PINE GROVE,0.33073556629877005,53038.072289156626,60.76
94124,SAN FRANCISCO,0.04289787517306629,36921.040620721134,21.08
92011,CARLSBAD,0.06430316129288656,105979.37842064112,6.3
91768,POMONA,0.04160794795813583,35144.04387450601,2.98
91303,CANOGA PARK,0.05337237268639548,36279.04736888188,3.53
94803,EL SOBRANTE,0.05737979045012299,58800.84490042245,9.6
90601,WHITTIER,0.04448220343412584,55791.69946332737,6.27
92782,TUSTIN,0.0616961749465901,113347.19643520238,3.88
95206,STOCKTON,0.021854924839187977,31549.36059451507,6.61
91763,MONTCLAIR,0.038879630937249915,35206.76518883416,2.99
94602,OAKLAND,0.0496514293644588,71002.34003656307,3.62
95425,CLOVERDALE,0.12934155343805165,52878.35867527599,23.3
90017,LOS ANGELES,0.058114282816080554,46372.034005836824,2.93
95127,SAN JOSE,0.02248742104998632,47756.61451433891,1.49
92081,VISTA,0.050227643999576105,57834.30876304967,7.37
92832,FULLERTON,0.055512879545917417,43323.374689826305,12.07
91104,PASADENA,0.03716831114091388,59480.68616561767,2.82
95542,GARBERVILLE,0.5281516854236408,36715.686274509804,43.19
92701,SANTA ANA,0.024777373119703686,28031.75501801338,10.38
90245,EL SEGUNDO,0.07959748038646357,93485.04702525627,4.52
94123,SAN FRANCISCO,0.05728766173971653,197940.33315128344,18.0
94904,GREENBRAE,0.10972608449867811,203493.1944211057,7.14
95320,ESCALON,0.10152951472931339,55672.965388213284,15.69
94014,COLMA,0.02756975334074199,47805.63120240018,3.36
90744,WILMINGTON,0.023899228584992473,32154.843998649758,4.89
94030,MILLBRAE,0.05943536404160476,83603.5579316066,3.02
91311,CHATSWORTH,0.03488341156857315,77148.66261049248,1.72
91311,CHATSWORTH,0.03488341156857315,77148.66261049248,1.72
94947,NOVATO,0.05238006858623119,78190.03722744195,6.17
95829,SACRAMENTO,0.051256284187779964,58062.951974782125,4.88
92805,ANAHEIM,0.017726826342947727,37554.45722501797,7.68
92301,ADELANTO,0.03799198384210471,29554.33248659328,3.79
93728,FRESNO,0.07888698521369358,29967.426160337553,17.6
95203,STOCKTON,0.07830282211330346,31991.554893194236,6.35
92124,SAN DIEGO,0.04033498039678015,69305.17903314267,4.05
92610,FOOTHILL RANCH,0.10841866560143416,97072.522330923,10.77
91010,DUARTE,0.04638011308173471,47742.59839777081,4.55
91103,PASADENA,0.043478694343083886,65525.17861754326,7.53
90059,LOS ANGELES,0.029108585527460148,24923.674081805726,6.39
94597,WALNUT CREEK,0.05856693020839456,81313.68345837799,6.01
92252,JOSHUA TREE,0.11939264247100738,36387.106017191974,6.2
91932,IMPERIAL BEACH,0.04428431874908784,37670.89160839161,6.62
91766,POMONA,0.015829026463406257,35145.82316500845,1.36
91766,POMONA,0.015829026463406257,35145.82316500845,1.36
92127,SAN DIEGO,0.028805533916445913,118805.4873827953,6.54
96020,CHESTER,0.4687925247210379,45101.5503875969,65.33
94605,OAKLAND,0.028987054134447122,50612.43316909529,2.2
95116,SAN JOSE,0.021750326132525786,35242.471626733924,4.4
92113,SAN DIEGO,0.019830835380415156,25831.74342105263,2.5
92130,SAN DIEGO,0.02259686168694124,161359.31456548348,4.41
93638,MADERA,0.022518372602293044,27019.927083853567,2.57
94585,SUISUN CITY,0.038729177360012294,51490.58747160013,4.41
93930,KING CITY,0.0684620684534345,35238.41961852861,12.26
92844,GARDEN GROVE,0.044255812210361636,34403.121470376835,10.83
95953,LIVE OAK,0.09964034385887778,38520.576131687245,20.41
90670,SANTA FE SPRINGS,0.07158561689909308,52568.666762136614,7.9
91352,SUN VALLEY,0.021926060578622206,37627.638760168884,3.54
91791,WEST COVINA,0.03231311347794079,61184.24910982336,2.97
91732,EL MONTE,0.0169999941979542,30622.620145936424,4.96
92122,SAN DIEGO,0.023789653599586985,76030.07960677458,8.13
90044,LOS ANGELES,0.011564470258551172,25415.551790617516,1.11
94062,REDWOOD CITY,0.03994816162223629,264559.09705110884,2.96
92551,MORENO VALLEY,0.03336748914756423,36372.767477462156,7.1
95121,SAN JOSE,0.027269300612707416,54979.97828971173,6.69
90038,HOLLYWOOD,0.035329267847846055,32348.110751755146,2.38
94116,SAN FRANCISCO,0.023204096360010206,75140.20553216533,1.83
91737,RANCHO CUCAMONGA,0.04097075336928716,79974.573125464,5.59
92887,YORBA LINDA,0.05058482455263421,109526.632211792,9.3
93110,SANTA BARBARA,0.05986730342355865,101506.19637750238,4.07
90019,LOS ANGELES,0.01555350686036612,41535.37498200662,1.54
92118,CORONADO,0.04250613750926074,103905.93933214377,5.07
93702,FRESNO,0.020578804958189967,22555.112881806108,2.72
92102,SAN DIEGO,0.023067977714674507,32417.958869460024,7.78
90042,LOS ANGELES,0.015893307353551045,39098.373294271834,1.23
93001,VENTURA,0.029863761123129884,55034.76130570086,19.91
96022,COTTONWOOD,0.062290194116052626,47060.07468744926,4.82
95112,SAN JOSE,0.017559582929900546,48783.62680925601,2.82
95947,GREENVILLE,0.5009125206489357,41494.252873563215,114.63
92394,VICTORVILLE,0.028608157025859525,37069.41209354328,3.6
94134,SAN FRANCISCO,0.023114213898478776,43108.08842652796,9.85
92320,CALIMESA,0.1209166191752679,47227.24586288416,24.04
91306,WINNETKA,0.020892835374148832,43168.55358684064,1.83
92116,SAN DIEGO,0.029666528296665284,50776.72222222222,11.29
94949,NOVATO,0.054214785474132506,85772.94390810217,3.93
94132,SAN FRANCISCO,0.03307657431491022,63312.96695998672,5.03
94002,BELMONT,0.03540604696070867,110630.17910677224,3.37
90037,LOS ANGELES,0.014622049260164869,23413.208369659984,1.73
92107,SAN DIEGO,0.03141920982939227,64367.41965846444,9.33
94560,NEWARK,0.020838984384275967,59807.971935533074,6.09
93458,SANTA MARIA,0.015737200611991263,27397.634725350894,3.38
95458,LUCERNE,0.2810337522948736,34628.23275862069,43.47
94121,SAN FRANCISCO,0.020986635166544265,85293.70857836274,3.7
92841,GARDEN GROVE,0.025791211105712385,40737.30973709125,5.9
95006,BOULDER CREEK,0.09428697402004983,79504.00582665695,25.53
91406,VAN NUYS,0.015620763847817087,42886.020348706916,1.9
90013,LOS ANGELES,0.0684140216627335,74959.76190476191,10.28
94702,BERKELEY,0.04975708699860348,56261.19402985075,4.29
90012,LOS ANGELES,0.025410930276293656,40857.93752674369,3.46
92808,ANAHEIM HILLS,0.03904714573704564,96356.4255895295,3.68
92029,ESCONDIDO,0.041136940929743834,82171.01584342963,5.65
94127,SAN FRANCISCO,0.04055686504551888,132946.32485479672,8.27
92883,CORONA,0.026349093700574994,72417.66415868673,4.54
95315,DELHI,0.05915939363199953,33123.53331857428,9.48
93307,BAKERSFIELD,0.009257488439740313,28253.219200826476,1.53
90232,CULVER CITY,0.050143008670946225,140915.92866674755,5.64
95111,SAN JOSE,0.01293340374853152,40952.468388766014,3.95
92707,SANTA ANA,0.012694696374509661,33491.67360532889,4.12
92663,NEWPORT BEACH,0.03472842239541578,126628.09467670263,10.08
94706,ALBANY,0.037879872476682994,72867.74119798811,13.07
95304,TRACY,0.04638311159333577,80406.64423885618,10.69
95209,STOCKTON,0.018012755045403075,52858.49817076952,4.26
92866,ORANGE,0.04724992062432991,47917.55577109602,6.14
92596,WINCHESTER,0.030291636812496896,58560.995559710216,4.52
93433,GROVER BEACH,0.05307932966010495,44979.61432506887,18.29
94133,SAN FRANCISCO,0.026124353300081816,102504.72423643156,7.54
92612,IRVINE,0.024848863126186473,91850.15318911894,3.43
92582,SAN JACINTO,0.043190645469928055,42811.01632047478,7.16
96122,PORTOLA,0.17272339209550588,44033.62944162437,36.62
96094,WEED,0.09719209074567657,48898.573081372924,11.53
94131,SAN FRANCISCO,0.023268459211145214,110995.13848909359,5.16
90043,LOS ANGELES,0.013842684587733595,40556.99018327772,2.55
94043,MOUNTAIN VIEW,0.0217309604112584,101631.78051667711,2.21
93704,FRESNO,0.022601024622828626,51214.15701415701,5.22
95379,TUOLUMNE,0.1535033772148696,49104.651162790695,28.78
95454,LAYTONVILLE,0.2300255107509593,31248.434237995825,66.48
94703,BERKELEY,0.0295425460981061,55324.14808582247,3.39
94939,LARKSPUR,0.08448054451006276,213268.1711606096,8.7
94580,SAN LORENZO,0.020876889918550866,49782.27511156345,6.17
95136,SAN JOSE,0.01310943831760721,69819.25412839431,2.2
92703,SANTA ANA,0.008430795701085403,27717.603085609764,6.38
92606,IRVINE,0.025507046876145138,82851.10935916207,3.86
96027,ETNA,0.2446930879431141,46793.91100702576,71.05
93701,FRESNO,0.04296880552187418,19358.07331111784,20.72
91208,GLENDALE,0.03274179199500795,96898.42404979473,6.72
95219,STOCKTON,0.018948363376257413,80989.68374767462,11.12
95451,KELSEYVILLE,0.047010014061467306,45652.60998404377,12.29
95247,MURPHYS,0.12011390436047971,55711.81262729124,16.21
95070,SARATOGA,0.017128992264571433,251976.592453084,4.17
95959,NEVADA CITY,0.029189647466467617,61711.17632673025,3.7
90621,BUENA PARK,0.014727011354279472,43046.0320766507,11.31
94086,SUNNYVALE,0.01128937153333707,84175.50875322137,1.19
90031,LOS ANGELES,0.013026869049792549,30325.44493164818,2.59
90062,LOS ANGELES,0.015397759453206745,27426.553885658184,6.38
94107,SAN FRANCISCO,0.018900700252919178,121992.10142041683,4.07
90755,SIGNAL HILL,0.045373465181926816,62623.40823970037,8.49
92679,TRABUCO CANYON,0.015189428896796316,166365.28974302334,8.76
92620,IRVINE,0.012543255366299362,102868.37104854033,9.04
