Zip Code,Size AGI,Returns,Joint Returns,AGI,Unemployment Returns,Unemployment Amount,Taxable Income Returns,Taxable Income Amount
95521,25K under 50K,1489,446,53651,197,1453,1431,29599
95521,50K under 75K,703,383,43004,71,430,698,28149
95521,75K under 100K,411,302,35494,50,248,409,24623
95521,100K under 200K,435,354,57562,21,160,435,42809
95521,200K or more,100,82,39001,0,0,100,31277
95524,1 under 25K,376,33,4135,28,196,163,946
95524,25K under 50K,216,67,7884,21,177,204,4121
95524,50K under 75K,132,65,8241,31,245,131,5283
95524,75K under 100K,107,86,9253,0,0,106,6036
95524,100K under 200K,120,107,15555,0,0,120,11507
95524,200K or more,53,46,22853,0,0,53,18361
95525,1 under 25K,350,56,4545,39,364,168,1065
95525,25K under 50K,187,57,6736,34,244,183,3798
95525,50K under 75K,144,84,8663,38,306,144,5843
95525,75K under 100K,71,58,6101,0,0,71,4176
95525,100K under 200K,73,54,11394,0,0,73,8814
95525,200K or more,0,0,0,0,0,0,0
95526,1 under 25K,85,28,1114,28,175,37,163
95526,25K under 50K,48,25,1753,0,0,44,855
95526,50K under 75K,40,29,7810,0,0,40,5726
95526,75K under 100K,0,0,0,0,0,0,0
95526,100K under 200K,0,0,0,0,0,0,0
95526,200K or more,0,0,0,0,0,0,0
95527,1 under 25K,76,28,826,25,200,34,161
95527,25K under 50K,38,0,1371,0,0,35,767
95527,50K under 75K,41,32,3004,0,0,41,2062
95527,75K under 100K,0,0,0,0,0,0,0
95527,100K under 200K,0,0,0,0,0,0,0
95527,200K or more,0,0,0,0,0,0,0
95528,1 under 25K,171,46,2123,24,189,76,390
95528,25K under 50K,103,57,3628,25,237,99,1623
95528,50K under 75K,65,52,4024,20,112,65,2358
95528,75K under 100K,31,28,2694,0,0,31,1847
95528,100K under 200K,26,23,4511,0,0,25,3400
95528,200K or more,0,0,0,0,0,0,0
95531,1 under 25K,3460,681,42289,491,3014,1412,8195
95531,25K under 50K,1844,751,65262,263,2272,1763,31863
95531,50K under 75K,1011,678,62172,147,1337,1000,38124
95531,75K under 100K,635,517,54958,73,572,634,37324
95531,100K under 200K,617,553,78534,43,314,616,57246
95531,200K or more,82,65,27010,0,0,82,22132
95536,1 under 25K,502,108,6236,44,299,218,1257
95536,25K under 50K,349,147,12523,53,437,324,6109
95536,50K under 75K,181,122,11224,41,280,177,6753
95536,75K under 100K,105,78,9125,0,0,105,6357
95536,100K under 200K,100,105,13128,0,0,100,9721
95536,200K or more,20,0,5737,0,0,20,4733
95540,1 under 25K,2289,398,28853,233,1661,1022,5861
95540,25K under 50K,1421,581,50948,258,2002,1343,24724
95540,50K under 75K,792,553,48810,145,972,787,29751
95540,75K under 100K,464,386,40012,63,512,464,27053
95540,100K under 200K,380,335,49486,46,345,380,35380
95540,200K or more,76,63,33387,0,0,76,27241
95542,1 under 25K,496,75,6227,27,142,251,1383
95542,25K under 50K,241,79,8347,24,247,223,4107
95542,50K under 75K,86,52,5291,0,0,83,3034
95542,75K under 100K,47,41,4023,0,0,46,2613
95542,100K under 200K,48,39,9817,0,0,48,7254
95542,200K or more,0,0,0,0,0,0,0
95543,1 under 25K,98,24,1217,22,156,36,230
95543,25K under 50K,78,27,2760,0,0,77,1507
95543,50K under 75K,62,42,3761,0,0,62,2357
95543,75K under 100K,40,30,3401,0,0,39,2293
95543,100K under 200K,38,31,6189,0,0,37,4714
95543,200K or more,0,0,0,0,0,0,0
95546,1 under 25K,519,72,6693,121,711,175,872
95546,25K under 50K,256,82,9117,59,462,244,4114
95546,50K under 75K,70,39,4329,23,227,70,2788
95546,75K under 100K,45,36,3841,0,0,45,2671
95546,100K under 200K,24,24,4099,0,0,24,3240
95546,200K or more,0,0,0,0,0,0,0
95547,1 under 25K,195,36,2383,23,135,96,541
95547,25K under 50K,136,60,4834,32,310,125,2159
95547,50K under 75K,82,60,5025,22,165,81,2960
95547,75K under 100K,67,54,5820,0,0,66,3887
95547,100K under 200K,77,71,11863,0,0,77,8620
95547,200K or more,0,0,0,0,0,0,0
95548,1 under 25K,234,59,3032,48,292,96,586
95548,25K under 50K,88,26,3091,33,323,85,1642
95548,50K under 75K,74,44,5451,0,0,74,3830
95548,75K under 100K,0,0,0,0,0,0,0
95548,100K under 200K,0,0,0,0,0,0,0
95548,200K or more,0,0,0,0,0,0,0
95549,1 under 25K,107,0,1269,0,0,47,272
95549,25K under 50K,65,43,2384,33,298,55,1071
95549,50K under 75K,61,47,3733,0,0,58,2075
95549,75K under 100K,51,33,4411,0,0,51,2995
95549,100K under 200K,50,48,10102,0,0,50,7895
95549,200K or more,0,0,0,0,0,0,0
95551,1 under 25K,254,46,3307,32,254,112,678
95551,25K under 50K,139,55,4921,20,147,129,2273
95551,50K under 75K,80,51,4832,28,231,79,2918
95551,75K under 100K,49,41,4223,0,0,49,2860
95551,100K under 200K,57,45,13538,0,0,57,11285
95551,200K or more,0,0,0,0,0,0,0
95552,1 under 25K,76,25,899,26,185,25,139
95552,25K under 50K,61,40,4619,0,0,59,3208
95552,50K under 75K,0,0,0,0,0,0,0
95552,75K under 100K,0,0,0,0,0,0,0
95552,100K under 200K,0,0,0,0,0,0,0
95552,200K or more,0,0,0,0,0,0,0
95554,1 under 25K,87,23,996,0,0,30,169
95554,25K under 50K,59,31,3299,0,0,56,2117
95554,50K under 75K,0,0,0,0,0,0,0
95554,75K under 100K,0,0,0,0,0,0,0
95554,100K under 200K,0,0,0,0,0,0,0
95554,200K or more,0,0,0,0,0,0,0
95558,1 under 25K,73,22,921,0,0,25,163
95558,25K under 50K,44,26,1639,0,0,44,775
95558,50K under 75K,33,23,2319,0,0,33,1466
95558,75K under 100K,0,0,0,0,0,0,0
95558,100K under 200K,0,0,0,0,0,0,0
95558,200K or more,0,0,0,0,0,0,0
95560,1 under 25K,594,81,7748,41,307,289,1721
95560,25K under 50K,289,118,10572,0,0,277,5225
95560,50K under 75K,99,55,5939,0,0,97,3649
95560,75K under 100K,38,28,3276,0,0,38,2391
95560,100K under 200K,45,31,6695,0,0,45,5102
95560,200K or more,0,0,0,0,0,0,0
95562,1 under 25K,542,109,7007,79,563,223,1301
95562,25K under 50K,328,154,11820,82,740,317,5465
95562,50K under 75K,167,135,10068,60,498,167,5868
95562,75K under 100K,59,55,4999,0,0,59,3367
95562,100K under 200K,35,31,4763,0,0,35,3466
95562,200K or more,0,0,0,0,0,0,0
95564,1 under 25K,91,0,1159,29,275,41,254
95564,25K under 50K,80,44,3994,0,0,80,2655
95564,50K under 75K,0,0,0,0,0,0,0
95564,75K under 100K,0,0,0,0,0,0,0
95564,100K under 200K,0,0,0,0,0,0,0
95564,200K or more,0,0,0,0,0,0,0
95565,1 under 25K,207,45,2677,32,223,83,520
95565,25K under 50K,133,59,4775,47,361,129,2349
95565,50K under 75K,66,61,4108,27,185,66,2484
95565,75K under 100K,37,30,3850,0,0,37,2781
95565,100K under 200K,0,0,0,0,0,0,0
95565,200K or more,0,0,0,0,0,0,0
95567,1 under 25K,437,97,5844,67,330,172,1039
95567,25K under 50K,232,100,8278,30,203,215,3700
95567,50K under 75K,109,71,6685,26,152,107,3979
95567,75K under 100K,55,42,4753,0,0,54,3193
95567,100K under 200K,64,55,10441,0,0,64,7424
95567,200K or more,0,0,0,0,0,0,0
95570,1 under 25K,487,93,6086,59,374,218,1323
95570,25K under 50K,264,90,9741,28,205,248,4903
95570,50K under 75K,152,78,9266,31,267,150,5710
95570,75K under 100K,111,80,9551,0,0,111,6524
95570,100K under 200K,107,105,14390,0,0,106,10560
95570,200K or more,26,0,9961,0,0,26,7979
95573,1 under 25K,335,73,4265,51,298,139,862
95573,25K under 50K,181,78,6660,37,336,173,3557
95573,50K under 75K,110,78,6744,23,216,110,4309
95573,75K under 100K,56,46,4803,0,0,56,3210
95573,100K under 200K,58,47,14116,0,0,58,11501
95573,200K or more,0,0,0,0,0,0,0
95585,1 under 25K,85,0,997,0,0,36,186
95585,25K under 50K,50,44,1905,0,0,47,993
95585,50K under 75K,0,0,0,0,0,0,0
95585,75K under 100K,0,0,0,0,0,0,0
95585,100K under 200K,0,0,0,0,0,0,0
95585,200K or more,0,0,0,0,0,0,0
95589,1 under 25K,227,44,2647,34,389,87,504
95589,25K under 50K,109,55,3874,0,0,97,1516
95589,50K under 75K,45,30,2763,0,0,45,1596
95589,75K under 100K,42,31,5069,0,0,41,3578
95589,100K under 200K,0,0,0,0,0,0,0
95589,200K or more,0,0,0,0,0,0,0
95602,1 under 25K,2682,513,33089,315,2666,1149,6642
95602,25K under 50K,1534,669,55950,246,2530,1386,25570
95602,50K under 75K,1084,685,67111,159,1599,1064,38865
95602,75K under 100K,794,616,68824,111,1127,789,44480
95602,100K under 200K,1176,1045,159955,125,1258,1175,110940
95602,200K or more,354,316,142493,22,198,353,111079
95603,1 under 25K,4404,629,54360,570,4528,2099,12619
95603,25K under 50K,2516,895,91425,418,4242,2376,45747
95603,50K under 75K,1653,906,101969,248,2462,1630,61962
95603,75K under 100K,1197,852,103917,160,1498,1192,67988
95603,100K under 200K,1586,1353,213541,178,1575,1584,150744
95603,200K or more,423,355,167948,0,0,423,131857
95605,1 under 25K,2584,523,34434,427,3264,1022,5959
95605,25K under 50K,1489,510,53398,251,2180,1396,25024
95605,50K under 75K,569,291,34497,93,683,568,21085
95605,75K under 100K,236,163,20270,49,407,235,13693
95605,100K under 200K,160,128,21497,33,267,159,15045
95605,200K or more,57,46,20645,0,0,57,16030
95606,1 under 25K,38,0,469,0,0,0,0
95606,25K under 50K,59,59,3550,0,0,76,2377
95606,50K under 75K,0,0,0,0,0,0,0
95606,75K under 100K,0,0,0,0,0,0,0
95606,100K under 200K,0,0,0,0,0,0,0
95606,200K or more,25,0,41567,0,0,25,39469
95607,1 under 25K,31,0,300,0,0,0,0
95607,25K under 50K,25,0,924,0,0,34,567
95607,50K under 75K,55,55,8302,0,0,55,6264
95607,75K under 100K,0,0,0,0,0,0,0
95607,100K under 200K,0,0,0,0,0,0,0
95607,200K or more,0,0,0,0,0,0,0
95608,1 under 25K,9395,1144,115125,1223,10200,4352,26973
95608,25K under 50K,6164,1614,224188,819,8401,5881,121387
95608,50K under 75K,3850,1729,237342,444,4706,3817,152220
95608,75K under 100K,2614,1721,226764,271,2576,2604,153785
95608,100K under 200K,3599,2956,484649,336,3213,3589,349840
95608,200K or more,1075,953,455534,44,439,1075,363489
95610,1 under 25K,7893,1207,105188,1165,10064,3818,23792
95610,25K under 50K,5555,1679,200589,932,9626,5261,103858
95610,50K under 75K,2869,1501,176303,454,4430,2852,110630
95610,75K under 100K,1649,1200,141893,263,2442,1649,96388
95610,100K under 200K,1509,1264,192673,234,1858,1508,138707
95610,200K or more,110,91,530083,0,0,109,523217
95612,1 under 25K,223,44,3170,50,338,112,675
95612,25K under 50K,164,76,5783,45,343,147,2365
95612,50K under 75K,90,61,5560,36,304,90,3273
95612,75K under 100K,54,41,4665,0,0,54,3266
95612,100K under 200K,85,68,11073,0,0,85,7885
95612,200K or more,38,34,16649,0,0,38,13390
95614,1 under 25K,490,95,5888,63,630,213,1316
95614,25K under 50K,344,153,13076,62,695,314,6228
95614,50K under 75K,281,182,17549,41,388,278,10264
95614,75K under 100K,252,184,21804,38,307,252,13930
95614,100K under 200K,358,321,47732,53,637,358,33778
95614,200K or more,54,53,14971,0,0,54,11627
95615,1 under 25K,172,35,2403,35,202,73,467
95615,25K under 50K,129,65,4605,49,366,115,1919
95615,50K under 75K,51,53,3169,0,0,51,1980
95615,75K under 100K,23,0,1988,0,0,23,1260
95615,100K under 200K,40,34,6925,0,0,40,5192
95615,200K or more,0,0,0,0,0,0,0
95616,1 under 25K,5809,415,66906,303,2351,3190,22561
95616,25K under 50K,2751,636,99298,211,1855,2645,58049
95616,50K under 75K,1654,688,102370,103,1020,1638,67710
95616,75K under 100K,1265,781,110050,69,517,1255,74281
95616,100K under 200K,2562,2088,355319,101,843,2555,257169
95616,200K or more,998,896,397464,0,0,998,325820
95618,1 under 25K,2998,251,34011,186,1523,1517,9926
95618,25K under 50K,1730,420,62890,178,1744,1649,35724
95618,50K under 75K,1178,489,72844,85,730,1158,46130
95618,75K under 100K,930,586,80722,71,627,921,52429
95618,100K under 200K,2077,1767,289041,104,804,2073,201177
95618,200K or more,983,895,357655,32,253,982,279652
95619,1 under 25K,989,189,12838,172,1528,459,2793
95619,25K under 50K,652,263,23844,111,999,618,11948
95619,50K under 75K,391,250,24035,75,792,391,14826
95619,75K under 100K,217,175,18803,40,274,217,12206
95619,100K under 200K,213,187,27193,27,264,213,19211
95619,200K or more,30,28,8330,0,0,30,6033
95620,1 under 25K,3128,459,41256,536,3706,1528,8790
95620,25K under 50K,2297,852,82951,539,5121,2157,38594
95620,50K under 75K,1335,777,82347,292,2616,1318,48448
95620,75K under 100K,881,651,76316,155,1486,880,48564
95620,100K under 200K,1210,1093,160181,150,1129,1209,109952
95620,200K or more,146,135,51426,0,0,145,39635
95621,1 under 25K,7042,987,93133,1110,9587,3556,22100
95621,25K under 50K,5617,1675,204948,953,9282,5403,107365
95621,50K under 75K,3156,1699,193267,544,5442,3149,121623
95621,75K under 100K,1716,1295,147264,300,2745,1714,100046
95621,100K under 200K,1202,1026,150999,171,1617,1202,110268
95621,200K or more,52,39,15496,0,0,49,10946
95623,1 under 25K,723,116,9096,121,1005,334,2153
95623,25K under 50K,523,201,19137,99,1217,484,9450
95623,50K under 75K,326,198,20257,50,490,325,12133
95623,75K under 100K,254,204,21983,42,341,254,14094
95623,100K under 200K,287,244,38099,33,329,287,27389
95623,200K or more,43,37,14819,0,0,43,12160
95624,1 under 25K,8178,1311,100503,1043,7964,3716,21703
95624,25K under 50K,5492,1854,202687,881,8592,5114,96379
95624,50K under 75K,3959,2157,245571,542,5492,3924,142923
95624,75K under 100K,2953,2250,256617,425,3924,2942,162839
95624,100K under 200K,4255,3797,565385,463,4270,4253,388471
95624,200K or more,604,556,213349,34,286,603,167267
95626,1 under 25K,991,181,12703,147,1206,474,2886
95626,25K under 50K,670,245,24125,109,1024,626,11413
95626,50K under 75K,399,259,24568,93,1021,395,14436
95626,75K under 100K,252,187,21818,42,411,252,14961
95626,100K under 200K,296,266,40810,49,464,296,28823
95626,200K or more,0,0,0,0,0,0,0
95627,1 under 25K,519,97,6995,109,699,228,1362
95627,25K under 50K,498,191,18029,105,955,471,8307
95627,50K under 75K,227,147,13947,53,469,227,8197
95627,75K under 100K,114,90,9899,23,191,114,6310
95627,100K under 200K,126,113,19615,20,73,126,14416
95627,200K or more,0,0,0,0,0,0,0
95628,1 under 25K,6213,888,75602,764,6760,2971,18557
95628,25K under 50K,4348,1189,159721,679,7005,4129,85610
95628,50K under 75K,3026,1497,187348,385,3933,2989,117162
95628,75K under 100K,2079,1435,180484,243,2444,2076,120661
95628,100K under 200K,3195,2674,434200,300,3021,3191,309761
95628,200K or more,891,797,359182,29,341,889,287038
95629,1 under 25K,131,37,1678,37,309,57,364
95629,25K under 50K,89,34,3229,0,0,84,1607
95629,50K under 75K,50,37,3106,27,280,50,1886
95629,75K under 100K,54,46,4653,0,0,54,2955
95629,100K under 200K,69,63,11387,0,0,69,8302
95629,200K or more,0,0,0,0,0,0,0
95630,1 under 25K,7087,835,83675,670,6100,3551,21313
95630,25K under 50K,4782,1406,177268,664,7152,4476,92749
95630,50K under 75K,3979,1807,248143,485,5065,3929,152195
95630,75K under 100K,3580,2254,312252,429,4284,3572,204580
95630,100K under 200K,7221,6113,994031,750,6732,7209,688990
95630,200K or more,1973,1810,647003,116,899,1971,495200
95631,1 under 25K,861,187,10394,138,1093,383,2205
95631,25K under 50K,620,281,22773,126,1443,577,10914
95631,50K under 75K,427,295,26484,78,718,424,15867
95631,75K under 100K,347,282,30084,54,419,346,19408
95631,100K under 200K,369,337,48127,59,541,369,33427
95631,200K or more,50,40,18456,0,0,50,15127
95632,1 under 25K,4373,861,56695,848,5932,1920,10785
95632,25K under 50K,2914,1249,105653,655,6263,2671,46015
95632,50K under 75K,1759,1103,108833,361,3154,1746,62619
95632,75K under 100K,1190,991,102712,225,2100,1187,64697
95632,100K under 200K,1276,1160,164815,195,1633,1276,112607
95632,200K or more,105,93,28632,0,0,105,21882
95633,1 under 25K,468,108,6020,67,604,212,1202
95633,25K under 50K,312,144,11639,72,810,288,5463
95633,50K under 75K,229,142,14236,35,313,226,8399
95633,75K under 100K,163,136,14068,51,440,163,9302
95633,100K under 200K,152,133,22409,0,0,151,15939
95633,200K or more,0,0,0,0,0,0,0
95634,1 under 25K,458,130,5888,72,583,199,1115
95634,25K under 50K,316,150,11640,82,999,297,5513
95634,50K under 75K,224,154,13678,44,426,224,7989
95634,75K under 100K,135,98,11766,22,216,135,7836
95634,100K under 200K,148,132,21736,21,289,148,15947
95634,200K or more,0,0,0,0,0,0,0
95635,1 under 25K,164,36,2114,20,201,76,443
95635,25K under 50K,100,49,3663,38,346,96,1705
95635,50K under 75K,74,49,4446,0,0,73,2582
95635,75K under 100K,61,51,5346,27,276,61,3300
95635,100K under 200K,76,69,12259,0,0,76,8814
95635,200K or more,0,0,0,0,0,0,0
95636,1 under 25K,125,38,1651,32,322,46,244
95636,25K under 50K,101,48,3668,0,0,97,1745
95636,50K under 75K,77,46,4664,24,212,76,2772
95636,75K under 100K,41,37,3455,0,0,41,2160
95636,100K under 200K,39,36,5856,0,0,39,4361
95636,200K or more,0,0,0,0,0,0,0
95637,1 under 25K,68,27,886,0,0,29,137
95637,25K under 50K,35,0,1224,0,0,31,549
95637,50K under 75K,32,22,2162,0,0,31,1288
95637,75K under 100K,0,0,0,0,0,0,0
95637,100K under 200K,31,27,4997,0,0,31,3840
95637,200K or more,0,0,0,0,0,0,0
95638,1 under 25K,327,58,3896,57,440,145,763
95638,25K under 50K,195,104,7179,38,372,180,3203
95638,50K under 75K,119,71,7303,40,331,116,4242
95638,75K under 100K,119,95,10221,0,0,116,6200
95638,100K under 200K,168,153,22046,28,232,168,15088
95638,200K or more,25,21,15128,0,0,25,12633
95640,1 under 25K,1055,215,13798,163,1290,477,3017
95640,25K under 50K,773,300,28057,122,1172,729,13309
95640,50K under 75K,565,346,34914,111,1135,564,21441
95640,75K under 100K,373,300,32532,58,508,371,21099
95640,100K under 200K,354,317,45375,42,413,354,31422
95640,200K or more,32,29,10181,0,0,32,7783
95641,1 under 25K,352,76,4502,82,530,166,863
95641,25K under 50K,222,93,7777,54,475,205,3663
95641,50K under 75K,109,61,6789,37,343,108,4528
95641,75K under 100K,62,42,5328,0,0,62,3806
95641,100K under 200K,72,62,10659,0,0,72,7809
95641,200K or more,0,0,0,0,0,0,0
95642,1 under 25K,1340,222,17251,178,1283,648,4037
95642,25K under 50K,845,317,30271,130,1394,798,15221
95642,50K under 75K,498,312,30750,79,841,495,19160
95642,75K under 100K,329,262,28276,33,383,327,19454
95642,100K under 200K,359,306,47758,43,415,359,34237
95642,200K or more,89,74,44144,0,0,88,36987
95645,1 under 25K,282,73,4092,76,421,104,631
95645,25K under 50K,211,103,7447,71,587,197,3047
95645,50K under 75K,84,64,5148,34,322,83,3059
95645,75K under 100K,35,25,2987,0,0,35,2088
95645,100K under 200K,39,33,6873,0,0,39,5421
95645,200K or more,0,0,0,0,0,0,0
95648,1 under 25K,5959,1327,77287,738,6043,2485,14712
95648,25K under 50K,4555,1953,168164,721,7603,4150,75844
95648,50K under 75K,3666,2214,227431,534,5104,3620,130758
95648,75K under 100K,2866,2248,248830,365,3412,2852,156964
95648,100K under 200K,3625,3189,478125,397,3426,3620,328360
95648,200K or more,562,506,188396,42,465,562,145972
95650,1 under 25K,1955,295,22853,224,2066,921,5535
95650,25K under 50K,1112,417,40741,216,2378,1013,19420
95650,50K under 75K,785,462,48562,106,1014,763,27836
95650,75K under 100K,629,476,54548,97,1092,622,34045
95650,100K under 200K,977,880,134283,106,1190,977,90154
95650,200K or more,438,402,236371,21,247,436,182219
95651,1 under 25K,128,25,1578,38,282,64,330
95651,25K under 50K,67,27,2483,0,0,63,1220
95651,50K under 75K,64,40,3987,28,238,64,2470
95651,75K under 100K,36,26,3150,0,0,36,2115
95651,100K under 200K,62,51,12504,0,0,62,9579
95651,200K or more,0,0,0,0,0,0,0
95652,1 under 25K,89,0,1062,24,189,35,276
95652,25K under 50K,46,0,1707,0,0,46,914
95652,50K under 75K,51,44,4340,0,0,51,3325
95652,75K under 100K,0,0,0,0,0,0,0
95652,100K under 200K,0,0,0,0,0,0,0
95652,200K or more,0,0,0,0,0,0,0
95655,1 under 25K,439,71,5328,58,435,189,1187
95655,25K under 50K,367,114,13716,57,703,339,6672
95655,50K under 75K,272,151,16902,38,348,272,9674
95655,75K under 100K,252,179,21713,57,479,251,13582
